,BTCUSDT,ETHUSDT,SOLUSDT,BNBUSDT,XRPUSDT,DOGEUSDT
2021-09-01 00:00:00,0.29483121194193085,-0.08559227702932826,1.3604447059216573,0.24749419190155764,1.165861002880144,3.594764134464856
2021-09-02 00:00:00,0.3744138366032873,0.6033037889019917,1.2361528958574257,1.477005146703748,0.3829552846770574,1.6421175330001034
2021-09-03 00:00:00,0.5310975266402901,1.0368077278444119,-0.19119817456583488,1.0167234952286774,1.2232555596683143,3.060939741158485
2021-09-04 00:00:00,0.4336918096292828,0.3401819567649662,-0.22474562119904617,1.2154137365969138,0.504567157010628,1.88747625034791
2021-09-05 00:00:00,0.6025217042095437,1.3265796118523543,1.751820579306972,1.0474847371801044,1.146301292552127,2.950368958986755
2021-09-06 00:00:00,0.27277016287446865,0.35526419553673794,1.507044882473719,1.248294616583308,0.5921455701091651,2.2518384917010454
2021-09-07 00:00:00,0.5948590521863645,1.3032395548112703,0.213228285445074,1.3002115312703773,1.1037921663657992,2.5268552017959895
2021-09-08 00:00:00,1.2628098759491015,1.4021919165180035,2.344701188858946,2.162250095816261,0.4551175877909386,1.383530414216251
2021-09-09 00:00:00,0.2645820366432641,0.2341096244681924,2.5630264358980224,0.3655875056360338,1.1194265079661023,3.2919669099406472
2021-09-10 00:00:00,0.6172473546680312,1.4562886486190847,2.6782868757707368,1.5950138121293982,0.4802037172977338,1.5283015083009661
2021-09-11 00:00:00,0.6767307855053991,0.7576248692256806,1.8697875581842895,1.0338402628831562,1.0890668361616196,2.83254398829607
2021-09-12 00:00:00,0.37754286584350094,0.6702312602680611,1.6969535825993693,1.066541725560035,0.5559882754032861,2.0103085650862274
2021-09-13 00:00:00,0.46343676611037476,0.5688821807315005,1.80203978967437,0.8976502103089483,1.123442489171324,2.9090081142127593
2021-09-14 00:00:00,0.6798259674905587,1.2142440471749074,1.8321229813268438,1.4611215189920572,0.38850509458015026,1.5964500099984287
2021-09-15 00:00:00,0.11533936351167551,0.12938426532917968,2.0444373100410855,0.39309594132685555,1.2657631679774002,3.1524212916767063
2021-09-16 00:00:00,0.49556154066335123,0.9607895635127259,1.7926259758873517,1.2509235383402408,0.3720565262795872,1.8767634920519733
2021-09-17 00:00:00,0.583275021214698,0.798081386522729,1.9021606763794021,1.0613640936064963,1.1905170611749845,2.679536823252826
2021-09-18 00:00:00,0.5578058375829793,1.1421220531051206,1.8266361147590398,1.3813651107762093,0.3652373632315844,2.0776045564241112
2021-09-19 00:00:00,0.35938227669396233,0.4287327877342748,0.7212977735557504,0.7399167066698953,1.2235194494970025,2.6562866648518897
2021-09-20 00:00:00,0.7109923241532494,1.2942099306942216,2.1095073922801313,1.3470133115831833,0.3047088728255716,1.9347564940690116
2021-09-21 00:00:00,1.0371913755383835,1.1300522004423044,1.3660365470056615,1.6747951760824482,1.0136305338582239,2.117511935609236
2021-09-22 00:00:00,0.537384695686229,0.9856805646598803,1.2399067087234947,1.0075349789780041,0.38547430119869164,2.3342710834815943
2021-09-23 00:00:00,0.017513588271030556,-0.16959442988128326,1.4299872772197326,0.40281421843282694,1.4353115308679807,3.055264731332702
2021-09-24 00:00:00,0.3929603728903028,1.399626234939543,1.5331183175861975,1.5274774592230433,0.15516722263975113,1.800713928423768
2021-09-25 00:00:00,0.7848145866536,0.7750094189877594,1.3817055538694913,1.2092230364406105,1.349746358417484,2.454735801368881
2021-09-26 00:00:00,0.499500197540914,0.7809118384442795,1.792984780017854,1.019166258758828,0.20314722338550784,2.2393672716175494
2021-09-27 00:00:00,0.4260713879252505,0.4609704738303808,1.3088450975352415,1.1450473038291031,1.3489930379644408,2.342937550211591
2021-09-28 00:00:00,0.6355583399906913,1.3086508639259564,1.5491558859695704,1.0781634168545358,0.15663958147247192,2.189133944803507
2021-09-29 00:00:00,0.634630874410635,0.5875424616234335,1.2657547814440369,0.9991049360328754,1.3035830394441386,2.3701169032875216
2021-09-30 00:00:00,0.4031539373557236,0.785686194079298,1.4813218374336767,0.3069601204994288,0.28504110295591656,2.366359506428098
2021-10-01 00:00:00,0.17200662517335658,0.406605703599604,1.2795449853496292,1.2125670424974886,1.2981742054902556,2.477887584847789
2021-10-02 00:00:00,0.02531262920711319,0.44219355708773356,0.6256512481563226,0.3279346510647343,0.4357797387898934,2.781604879779162
2021-10-03 00:00:00,0.5978907776693811,0.9591450516817386,1.109411239753877,1.5656665183473932,1.1543474740279673,1.9175989233213553
2021-10-04 00:00:00,0.4653066016659501,0.6482090755756931,1.3911710528664039,0.6191407223154739,0.49603572692046916,2.8503475782536007
2021-10-05 00:00:00,0.42262601419056134,1.0075738055525758,1.8326328508238974,1.4725585925762759,1.1018974985798682,2.4979305330303134
2021-10-06 00:00:00,0.3086621982259392,0.41990671540211033,1.8151562143237103,0.4864516223395905,0.563919987926621,2.562923862788024
2021-10-07 00:00:00,0.2260771926551287,1.0528857422678881,2.130005393317678,1.6454814674375382,1.0145275599810513,2.3362401489550777
2021-10-08 00:00:00,0.7203304694896399,0.6395019654855356,1.7912359416544117,0.5662698429087643,0.569106535753255,2.20905025015813
2021-10-09 00:00:00,0.5321406700895277,1.0291991662305073,1.5367728705737715,1.7663120650176365,1.0137272519989349,2.5949246168208053
2021-10-10 00:00:00,0.46147295381943826,0.6318673326351733,1.6945986850694343,0.4546797756410499,0.7700007224304382,2.295855172158044
2021-10-11 00:00:00,0.5784166111862955,1.2358529763823394,2.0119343898620556,1.8136317582335488,0.8121295145254392,2.0492389618514464
2021-10-12 00:00:00,0.2905384423041153,0.21232537907371118,1.8521111352017758,0.28688585828888225,0.8057516721020141,2.7227814593827095
2021-10-13 00:00:00,0.7020876184557772,1.369380378245055,1.4040804223433732,1.1431676450583759,0.7392132058778162,1.9546139276481842
2021-10-14 00:00:00,0.41707942205384535,0.12394040343555779,1.7529101325382017,0.5810738954098043,0.9061331873239831,2.9104287439087577
2021-10-15 00:00:00,0.5708940911791127,1.0411151157878376,1.6239700556759535,1.4276470436049988,0.7178693327027256,1.9342753115794218
2021-10-16 00:00:00,0.15778012121003004,0.5216875939314186,1.1616494825114443,0.7487711926346368,0.9249898271681212,2.8145475910208853
2021-10-17 00:00:00,0.6980460066035121,1.151117064556014,1.7654680517695296,1.4431867410264583,0.7040363083119108,2.1116166178910496
2021-10-18 00:00:00,0.5085267025438517,0.5540648701770754,1.6284949117929948,0.6978904127865089,0.8641707628765947,2.6531840831197395
2021-10-19 00:00:00,0.5443738233546545,1.2214972254784136,1.8019588018433326,1.1743602662250399,0.8154923482550611,2.4205359286129546
2021-10-20 00:00:00,0.3787691844198022,0.2761755021686083,1.8196994231770867,0.9629480565670929,0.8709004605261541,2.347517478066222
2021-10-21 00:00:00,0.45183031908947774,0.8302664681000727,0.9350088396108704,1.0151208121192064,0.8302375712622554,2.6839828508872534
2021-10-22 00:00:00,0.9137080378108956,1.0345271316408549,1.061751648219616,1.5703086914212097,0.6977862693330825,1.8922279554478836
2021-10-23 00:00:00,0.6710871209674774,0.78513187398945,1.3962245285514834,0.562931501202028,0.8998499804504788,2.886704450748823
2021-10-24 00:00:00,0.48649048682562096,0.534261792217922,1.6421130399190385,1.3906407316406622,0.6947073701295907,2.141557221111244
2021-10-25 00:00:00,0.5838190358990003,1.1908539215464478,1.6380305819169778,0.9587150090739058,0.87520749834168,3.217807097437972
2021-10-26 00:00:00,0.33746616701496646,0.31253403812511493,1.5576525507882026,1.0384252337213908,0.7351198295500609,1.534324082573792
2021-10-27 00:00:00,0.8165219678809919,1.3978097911616387,2.1034640387886947,1.2000090714515506,0.8882480022077757,2.9769833420782965
2021-10-28 00:00:00,0.6867411358447728,0.6970269082999099,2.4585390275949237,1.3558868833729378,0.49746763324958043,1.507176358955994
2021-10-29 00:00:00,0.32564166162534947,0.3458998668962412,1.7149583472012964,0.17842436014541052,1.187636451287492,4.677858377240241
2021-10-30 00:00:00,0.3826085669561024,1.0660047362354628,1.6911862416363017,1.296783091318726,0.46034709656427775,0.37532806441513866
2021-10-31 00:00:00,0.5692745981023458,0.83471904074139,2.0199920932826245,1.0018642471263353,1.1627707945991912,3.882112012405112
2021-11-01 00:00:00,0.5809398407522786,0.9263759016361781,1.702235866219542,1.2638200606446026,0.5200012034257016,1.4471414492680243
2021-11-02 00:00:00,0.5645902865884121,0.7424188278379243,1.7934824455164533,0.6818384225700518,1.079204060664061,3.1575364060126483
2021-11-03 00:00:00,0.33269021658544135,0.5645722236730375,1.3126892791064781,1.4689181501371913,0.6363639852918843,1.8963775654872004
2021-11-04 00:00:00,0.5487195594780179,1.1079691997502676,1.064371784766959,0.7337260639539864,1.172660308356468,2.8391721701929304
2021-11-05 00:00:00,0.6615792715509403,0.769055806373373,1.6231852882053455,1.6098480417180587,0.4942878533452453,1.9947358832283926
2021-11-06 00:00:00,0.5309321788269767,1.0007779069181666,2.1969098296899903,0.21328561647777322,1.1169995556625039,2.7737447056535713
2021-11-07 00:00:00,0.4438526105422198,0.6353361063499255,1.2276534377891386,1.5905650569772707,0.5213259907101628,2.148264496741237
2021-11-08 00:00:00,0.35751544916120265,0.8592763960042513,1.9829606362701089,0.7294032325494242,1.2247242402804437,2.7612445830272474
2021-11-09 00:00:00,0.1844248224949886,0.5601400127461857,1.9553648281260871,1.5129001742874908,0.5539932036516457,2.482753045702823
2021-11-10 00:00:00,0.5653204868454804,1.166351310380911,2.207221411415685,1.106208112857212,1.0928281008510699,2.2466552154186976
2021-11-11 00:00:00,0.6685477175573034,0.7000842031714538,2.1148688657806307,1.4476203497158124,0.4755198964467784,2.2130043010960163
2021-11-12 00:00:00,0.5209722058474705,0.8130358242039746,1.9505115772845179,0.799897551793753,1.2157430956685376,2.7030548432557753
2021-11-13 00:00:00,0.5411376750695298,0.9068209591310216,2.059166994381173,1.4982412230360604,0.390913199953127,2.1447042038187476
2021-11-14 00:00:00,0.47163340119578046,0.7762669944234273,1.5010318393316386,0.6919728844030664,1.2616525217517573,2.68857949846484
2021-11-15 00:00:00,0.4102557616484428,0.8796621341212688,1.8648799100454831,1.5710010441577817,0.3597083824169116,2.214683851365643
2021-11-16 00:00:00,0.6431997836611574,0.8653355497597299,1.8755640928440234,1.047292849871316,1.2306616340701406,2.461297181872174
2021-11-17 00:00:00,0.7515523455355444,1.244113704073908,2.401395897632473,1.7326108880657771,0.23089831754909795,1.9038721717877412
2021-11-18 00:00:00,0.42494976299870835,0.31012946324079804,1.9874843407654788,0.8009296372446331,1.3153944308433025,2.806241010944644
2021-11-19 00:00:00,0.7281074924451922,1.6008968598508113,2.621374124778332,1.9218626876841904,0.08665459683146848,1.5976785045702142
2021-11-20 00:00:00,0.2999643134610248,-0.3784970853440983,1.2728623069513234,-0.09733814033675126,1.5010863518570248,3.3347565633000666
2021-11-21 00:00:00,0.2939599470569667,1.5682501231011081,1.5934021989888252,1.9094321941440455,0.033726413346832906,1.5516026122904623
2021-11-22 00:00:00,0.5272450733617172,0.36275279569939234,1.314502747601682,0.7418108175330635,1.3304436649062559,2.8261219004102887
2021-11-23 00:00:00,0.617507020863443,1.315973873668766,2.135484750843232,1.7205177463967956,0.7420331697462448,1.7319035479511844
2021-11-24 00:00:00,0.2946786713500935,-0.1549432846031491,1.6864648872847507,0.2802198663646345,0.510553924934223,2.9842644468226007
2021-11-25 00:00:00,0.5575927509537365,1.5499024879786483,2.268107001992005,1.8128366462338996,0.5771498607162266,1.4292147726514286
2021-11-26 00:00:00,0.17366757065666572,-0.338796475115025,1.780774784650205,0.02276802678571288,0.5407162457297441,3.083843533925252
2021-11-27 00:00:00,1.0348433405917854,2.464291224646393,2.44833997559464,2.646515504358286,0.8180907775519145,1.1344027616116286
2021-11-28 00:00:00,-0.10441735462294499,-0.7007645610026039,1.9715265231729577,-0.19031403662993496,0.639411674195911,3.379829210054336
2021-11-29 00:00:00,0.16050945396856686,1.563411630920587,1.5577907733087835,2.1244670977692506,0.48737777520611647,1.4409821930529376
2021-11-30 00:00:00,0.4054857773094365,-0.14117712958310902,1.6303217524792737,0.24369723705542756,1.3870833510022493,3.2296304069570096
2021-12-01 00:00:00,0.4884726798174877,1.1564789816162948,1.611596196194682,1.8997937355460168,0.4145487300169577,1.4959551346947464
2021-12-02 00:00:00,0.38651177595113684,0.5035773792447404,1.0291981438158535,0.49275604808281814,0.5023488614022946,2.838561466094648
2021-12-03 00:00:00,0.5544476463107191,1.068373005591384,1.5066935355581808,1.7807953245456556,0.4354286992976021,1.84821216971494
2021-12-04 00:00:00,0.4880652367731435,0.9531744768103567,2.449036804026523,0.9251359748803671,0.3807945881396967,2.4120496117587416
2021-12-05 00:00:00,0.6225141296122343,0.7331442972278894,2.382048444712093,1.6422950691216611,0.336005779080628,1.553946319946025
2021-12-06 00:00:00,0.14529696209566795,0.587271242798744,2.10085815865067,0.8481819041840077,0.4204120480919932,2.6223004866514814
2021-12-07 00:00:00,0.44010052326082005,0.5892570836700841,2.017145620133286,1.0071711570501893,0.5147763370345068,2.14202242247773
2021-12-08 00:00:00,0.2964100888723381,0.9233683368726466,2.0062234150699645,1.3730502677175065,0.3635405936069459,2.3071917410473537
2021-12-09 00:00:00,0.4411782659100165,0.4009519236303283,1.7548324275224474,0.6553794558527342,0.6601093099816412,2.318891873732464
2021-12-10 00:00:00,0.527649815062708,1.5611621610533928,2.322508903682274,2.0155591187822672,0.3387638660258178,1.9132540241862381
2021-12-11 00:00:00,0.26432684892844394,0.4271779664761619,2.5317205810787167,0.6882239113469217,0.3626538519251734,2.385032381958712
2021-12-12 00:00:00,0.273256821079328,0.64029828864599,1.857670192963405,1.3781882686308402,0.6337283011337955,2.3209516612740257
2021-12-13 00:00:00,0.39570037685746984,0.7499237914877719,1.823070689486034,0.903006723499288,0.3949177371665118,2.2378268662145855
2021-12-14 00:00:00,0.6605747052316577,1.2702129960774777,2.5298890270390944,1.9080860859132054,0.3782589662856969,1.8359008407742534
2021-12-15 00:00:00,0.19309982839642983,0.10147451740640556,1.735887232053281,0.38103331255136963,0.6234341260756903,3.8059827455545836
2021-12-16 00:00:00,0.30018655106978276,0.9155196882460852,1.0186834943703245,1.5437789158888777,0.4666816346297731,0.7154674752810806
2021-12-17 00:00:00,0.47696598152780423,0.6386994335505172,1.6467056831793798,0.9570161070402261,0.2939247780112395,3.368788582282051
2021-12-18 00:00:00,0.5079910849873289,0.8663920069279967,1.8325293981005348,1.236579403727846,0.5782439242776667,1.1250263387434787
2021-12-19 00:00:00,0.2312675288829413,0.3843047830458608,1.5333656267605784,0.8957799663710655,0.3822122268690531,3.2772653475028504
2021-12-20 00:00:00,0.3065466565076001,0.9812671322100026,1.868882651063583,1.3072255463431688,0.5335173754722236,1.214732982244259
2021-12-21 00:00:00,0.27005555737510545,0.40394826825672814,2.124736530027411,0.9683632288950136,0.47667439515687937,2.905042327068122
2021-12-22 00:00:00,0.06631043454876104,0.8106415339505069,1.7110693731249045,1.1214538080654923,0.272807495636823,1.6423162561225673
2021-12-23 00:00:00,0.31303799161370605,0.6666503458467637,1.8979935627335325,0.988519233086068,-0.09420962634804875,2.70992995338829
2021-12-24 00:00:00,0.05743627975236287,0.5169240918819746,1.468156422934146,0.991519047267529,0.9214051997344588,2.248799930390327
2021-12-25 00:00:00,0.2955140356526604,0.9805853809386926,1.748127021248481,1.2742393162045353,0.0005778370149777112,2.1544270410835438
2021-12-26 00:00:00,0.35459492670300574,0.39966042216569675,1.7412398780698541,0.8793807082221221,0.9690060019290784,2.3428526009383446
2021-12-27 00:00:00,0.2456596117338412,0.99051962939535,1.699144482271627,1.2687969420577743,0.36401162807734977,2.025783776322224
2021-12-28 00:00:00,0.2922864550275714,0.47450792419340926,1.9304344017894939,0.7344067210873999,0.7957189031595074,2.2457716512393917
2021-12-29 00:00:00,0.6524734970065263,1.2164131999770391,2.54679881167528,1.7206672298833312,0.19954273144404677,1.6590220118280938
2021-12-30 00:00:00,0.4400964687104793,0.4592701141203024,2.2447007919856077,0.7549142435637188,0.7646708314438917,2.35594964301742
2021-12-31 00:00:00,0.1878683403189392,0.6045190987193794,1.6606578065032194,1.2003467907541552,0.715313598341702,2.090057247381911
2022-01-01 00:00:00,0.34300550009735764,0.6984018130858565,1.905726742428334,0.9982254210533861,0.5930702095284283,2.1602893832720635
2022-01-02 00:00:00,0.04468758990134061,0.40746589397710564,1.4522538020570557,0.8608123885665506,0.7861959599003576,2.1780623342679846
2022-01-03 00:00:00,0.24196571084915033,0.697868902063147,1.7675944745573071,1.1401032219955904,0.8456041215984086,1.9049201517169432
2022-01-04 00:00:00,0.32354833712343356,0.6077905134522263,1.4922611156609413,1.1739306107435004,0.4153199554306293,1.7316325089154634
2022-01-05 00:00:00,0.30124452473399727,0.5284715845333334,1.8091677094824288,0.9375073932134272,0.6431946074945273,2.04717395481633
2022-01-06 00:00:00,0.5643972508163719,1.3633873570779966,2.195466662416542,1.4690246169428236,0.3679438318684578,1.5086779947690379
2022-01-07 00:00:00,0.29875508258569017,1.0269360105356986,1.7795629874236871,0.6071469697843235,0.9429679450735249,2.299846243855187
2022-01-08 00:00:00,0.4223475290229468,1.0449674420597992,2.3814860932839443,1.5998434416741758,0.36202657445624653,1.273412714842883
2022-01-09 00:00:00,0.11824021446977001,0.23770413894915088,1.1290905806931182,0.6919275300478811,0.5260292153009881,2.387758948107071
2022-01-10 00:00:00,0.07557729611214466,0.3896369064675257,1.564411793240335,1.028967728230814,0.546392655822277,1.3290743912473029
2022-01-11 00:00:00,0.1295118713787741,0.613139107195145,1.7946657735112987,1.0851242095849478,0.445474938401218,2.186238272756923
2022-01-12 00:00:00,-0.05233296489860281,-0.13833135679504593,1.2194147791768728,0.2362485442188753,0.520477256920294,1.8187023659071238
2022-01-13 00:00:00,-0.08481047629201705,0.6174659767760464,0.7921967376375438,1.2654567304568607,0.6834630931344263,2.2516219829871003
2022-01-14 00:00:00,0.43451499033698754,0.6838359522523946,1.7728906545649152,0.9627850003260368,0.40454482847381856,1.858742218142699
2022-01-15 00:00:00,-0.004563579463978479,0.08872497966174298,1.4780736395508007,0.8100452060119798,0.6480809677605345,2.3235064521106032
2022-01-16 00:00:00,0.13989418181377117,0.6779669878678606,1.4005068604910798,1.0876014587786214,0.40494927839591066,1.553381623227465
2022-01-17 00:00:00,0.14787401429936886,0.2205143156588666,1.4540067262759764,0.8616415501520196,0.7174794279056234,2.0791341499684792
2022-01-18 00:00:00,0.33160494266370455,0.9510929992308791,1.9014160782749958,1.3753689520686743,0.37712403629102864,1.586927951454737
2022-01-19 00:00:00,0.09125976301164421,0.15616357962908112,1.3170353564806199,0.6733934141782059,0.6973597535537719,2.0279975134152886
2022-01-20 00:00:00,0.2926799274247543,0.8369254734810629,1.7985509766459662,1.3330482725412298,0.3707399743158948,1.6580588905132174
2022-01-21 00:00:00,0.3665327079145043,0.2794342766041614,1.8898824012858997,0.9808098506211353,0.6336625978253334,1.8423109748459785
2022-01-22 00:00:00,0.982258579856584,1.6532156081901368,2.2305308561117547,1.7693020491339218,0.14371635903303903,1.3592205641542008
2022-01-23 00:00:00,0.3343099230239468,-0.08684780937295888,1.5989439491403412,0.6870808913526296,0.7047777500669083,1.8433251780510163
2022-01-24 00:00:00,-0.11589971880092274,0.2934963410228024,0.8039842417412075,0.6466096256826823,0.4717043705595293,2.456851791152011
2022-01-25 00:00:00,0.04103545829031052,0.6308433631222705,2.04924783149288,1.362340101191424,0.4853586052243445,0.7936845830659545
2022-01-26 00:00:00,0.06939293898823712,0.028828226884887065,0.5057991894932077,0.3162567340818556,0.5712316058275,3.5348180627223096
2022-01-27 00:00:00,0.15470189131416062,0.5262585172843183,1.8734316862061071,1.5832089646437302,0.4747351545067958,-0.16235127543972938
2022-01-28 00:00:00,0.0845964138765902,0.27902755178513616,0.9224127166626728,0.1395390439855746,0.531095177542183,4.103388411399322
2022-01-29 00:00:00,0.024162080507119724,0.054124142468155,1.3446144686999855,1.621437557726658,0.5245023300079813,0.6137278907190815
2022-01-30 00:00:00,0.04284467168780039,0.3939073949039603,0.8945051892190508,0.30596847186673126,0.5177163577124753,0.6792043838237165
2022-01-31 00:00:00,0.16718011565964044,0.2716269642510456,1.47671312405874,1.5968212561671136,0.4527441989628258,0.47560277533206796
2022-02-01 00:00:00,0.024819744048091993,0.1802862249484778,0.7675982178165193,0.4008399055573144,0.28288305030054184,0.6578821948331
2022-02-02 00:00:00,0.09422653400752193,0.2370360342378086,0.5897249819630819,1.067585123121522,0.355036459553216,0.7132366915528902
2022-02-03 00:00:00,0.43728197945404934,0.6704443709735726,1.7976878027138312,1.0025714724544372,0.4854047954552341,0.3173809626839209
2022-02-04 00:00:00,-0.005026579391140498,-0.019013769011754833,1.1984201620815746,0.6314749888542964,0.3573161906058373,0.491646130643074
2022-02-05 00:00:00,-0.6708026795974671,-0.17150946568999614,0.32046871612777716,0.5237974031468455,0.15500845293261467,1.130137932764435
2022-02-06 00:00:00,0.0997017717573061,0.6444675362026634,1.1079837538942887,0.7852077539831093,0.285439663968769,0.9246267145202989
2022-02-07 00:00:00,-0.06099519031752043,-0.04765730758921527,1.1006010527497818,0.683871560444192,0.29521230829630385,1.1788536834818253
2022-02-08 00:00:00,-0.13214502426622152,0.423661054467237,1.0264613581868536,0.6609991242218234,0.6580503738992473,1.577068431695941
2022-02-09 00:00:00,0.05043777510899416,0.2826340912982246,1.4197940649729233,1.317593052519489,0.2737499742552496,0.7813852873087324
2022-02-10 00:00:00,0.04953710842230358,0.06356201271860273,1.102812955053405,-0.34784099413296454,0.5396839363103506,0.7664674426011291
2022-02-11 00:00:00,0.18286161475225773,0.8516442110716359,1.6259917962218031,1.4642499173361685,0.507996822659435,0.17677765211474852
2022-02-12 00:00:00,0.10659252354994168,0.18023440833267446,1.745516398545764,0.4452550163351987,0.5857372197478016,-0.15077034889906152
2022-02-13 00:00:00,0.02574212001918391,0.37064140195875095,1.0718085798407704,0.7153529351092575,0.1528389612236717,0.03580148289122145
2022-02-14 00:00:00,0.07890847879338404,0.30376678977079774,1.283981438889883,0.5569669247163835,0.3526555382424438,0.4260518604848821
2022-02-15 00:00:00,-0.03923988471092753,0.12390250918102108,0.7435085275323172,0.4986879547368236,0.37085542413037337,0.30483991357874163
2022-02-16 00:00:00,-0.12708179190538066,-0.12630024166999854,0.335874712046518,0.025175635414209863,0.17597195733190096,0.7685518266692152
2022-02-17 00:00:00,0.2561681777197947,0.7624719785600304,1.3640805117736288,1.2357614146094098,0.41737749405666047,0.5120874104169786
2022-02-18 00:00:00,0.48637226311827214,0.3869791342879532,1.6826256209229087,1.1938620574963577,0.6421046668229834,-0.12401437452682976
2022-02-19 00:00:00,0.16733395558272104,0.3993727797372322,1.3228060876327272,0.32135562067950085,0.3617907989350943,0.05287359863257182
2022-02-20 00:00:00,-0.002729563417588409,0.1585363271953103,0.8383164528231988,0.2629092746589459,0.34058251548080976,0.37665492909216736
2022-02-21 00:00:00,0.2190634644099682,0.6170795149996198,1.0817853559731676,1.0166402373645296,0.5092736268780983,0.12479797700277753
2022-02-22 00:00:00,0.17283224800387598,0.056626378103695196,1.3115493974868468,0.4759299080526214,0.3166950697496822,-0.36322816890930043
2022-02-23 00:00:00,-0.19920078236838742,0.20019157864170728,0.5141975723112142,-0.40063279584304823,0.3107649291095276,0.17201103079181357
2022-02-24 00:00:00,0.13606340430056282,0.450879882223728,1.018249394983965,1.0154614858583813,0.3650361672312892,0.011031717545216702
2022-02-25 00:00:00,-0.15791617136027705,0.1046998759872047,0.33303115288732976,-0.14703902332847374,0.35047770594515465,-0.14326645313113534
2022-02-26 00:00:00,-0.1589550885645122,0.012202978740512349,0.5490862053775731,0.3297599804889384,0.09917038090252395,0.3967391365064713
2022-02-27 00:00:00,0.011732323725549554,0.536664724114004,1.096728850277265,0.36033198906768493,0.4217967568970726,0.42313231718992683
2022-02-28 00:00:00,0.256442843648936,0.5282620422627506,1.299577191513393,0.6377704688512242,0.3878508198096984,0.06040688908560565
2022-03-01 00:00:00,-0.943331395976825,-0.6017637160817438,-0.5406818587410175,-0.7667038838621463,0.5233682120412014,1.1150496771961467
2022-03-02 00:00:00,-0.3178189901447798,0.21859588410506303,0.9289590733299065,0.8577983098990964,0.3969564987829811,0.9181919614399761
2022-03-03 00:00:00,0.029178239189945984,0.43495959637150955,0.7240688015687119,-0.09054436993188775,0.40366393691665303,0.6865001742234664
2022-03-04 00:00:00,0.20729194369531861,0.6446572921239635,1.3060956944933717,0.79739122172323,0.3886259908495836,0.358718024085492
2022-03-05 00:00:00,0.47127485094509364,0.8841687182703831,1.5390838091208792,0.560495500124242,0.37422316381717624,-0.16119151031039378
2022-03-06 00:00:00,0.1303282610384735,0.16548006916380276,0.7805145920504881,-0.09188073634801042,0.400506538271893,0.27686895240444165
2022-03-07 00:00:00,0.1695046556939605,0.644782553247564,1.3424322758545166,0.8780752141947611,0.37239930735148086,-0.009784975554529812
2022-03-08 00:00:00,0.11100583141872984,0.45723551997209444,1.1281102676199597,-0.23140813100905122,0.3688209817814816,-0.1831951743167936
